Opportunity,Snapshot Date,From Stage,To Stage,Days In Stage,Stage Velocity,Slipped
402275,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,1
402275,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,1
402275,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,1
402275,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,1
402275,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,1
402275,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,1
402275,2023-09-02,1. Identify Opp,1. Identify Opp,455,0.0,1
402275,2023-10-07,1. Identify Opp,1. Identify Opp,490,0.0,1
402275,2023-11-04,1. Identify Opp,1. Identify Opp,518,0.0,1
402275,2023-12-02,1. Identify Opp,1. Identify Opp,546,0.0,1
402275,2024-01-06,1. Identify Opp,1. Identify Opp,581,0.0,1
402275,2024-02-03,1. Identify Opp,1. Identify Opp,609,0.0,1
402275,2024-03-02,1. Identify Opp,1. Identify Opp,637,0.0,1
402275,2024-04-05,1. Identify Opp,1. Identify Opp,671,0.0,1
402275,2024-05-03,1. Identify Opp,1. Identify Opp,699,0.0,1
402275,2024-05-31,1. Identify Opp,1. Identify Opp,727,0.0,0
402275,2024-07-05,1. Identify Opp,7. Abandoned,762,0.0,0
402281,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
402281,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,1
402281,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,1
402281,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,1
402281,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,1
402281,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,1
402281,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,1
402281,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,1
402281,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,1
402281,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,1
402281,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,1
402281,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,1
402281,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,0
402281,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,0
402281,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,0
402281,2023-09-02,1. Identify Opp,1. Identify Opp,455,0.0,0
402281,2023-10-07,1. Identify Opp,1. Identify Opp,490,0.0,0
402281,2023-11-04,1. Identify Opp,1. Identify Opp,518,0.0,0
402281,2023-12-02,1. Identify Opp,1. Identify Opp,546,0.0,0
402281,2024-01-06,1. Identify Opp,1. Identify Opp,581,0.0,0
402281,2024-02-03,1. Identify Opp,1. Identify Opp,609,0.0,0
402281,2024-03-02,1. Identify Opp,1. Identify Opp,637,0.0,0
402281,2024-04-05,1. Identify Opp,1. Identify Opp,671,0.0,0
402281,2024-05-03,1. Identify Opp,1. Identify Opp,699,0.0,0
402281,2024-05-31,1. Identify Opp,1. Identify Opp,727,0.0,0
402281,2024-07-05,1. Identify Opp,7. Abandoned,762,0.0,0
403691,2022-06-04,4. Issue Proposal,7. Abandoned,0,0.0,0
406474,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
406474,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
406474,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
406474,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
406474,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
406474,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,0
406474,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,0
406474,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,0
406474,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,0
406474,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,0
406474,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,0
406474,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,0
406474,2023-06-03,1. Identify Opp,2. Qualify Opp,364,0.0,0
406474,2023-07-08,2. Qualify Opp,2. Qualify Opp,0,0.0,0
406474,2023-08-05,2. Qualify Opp,2. Qualify Opp,28,0.0,0
406474,2023-09-02,2. Qualify Opp,2. Qualify Opp,56,0.0,0
406474,2023-10-07,2. Qualify Opp,2. Qualify Opp,91,0.0,0
406474,2023-11-04,2. Qualify Opp,2. Qualify Opp,119,0.0,0
406474,2023-12-02,2. Qualify Opp,2. Qualify Opp,147,0.0,0
406474,2024-01-06,2. Qualify Opp,2. Qualify Opp,182,0.0,0
406474,2024-02-03,2. Qualify Opp,2. Qualify Opp,210,0.0,0
406474,2024-03-02,2. Qualify Opp,2. Qualify Opp,238,0.0,0
406474,2024-04-05,2. Qualify Opp,2. Qualify Opp,272,0.0,0
406474,2024-05-03,2. Qualify Opp,2. Qualify Opp,300,0.0,0
406474,2024-05-31,2. Qualify Opp,2. Qualify Opp,328,0.0,0
406474,2024-07-05,2. Qualify Opp,2. Qualify Opp,363,0.0,0
406474,2024-08-02,2. Qualify Opp,2. Qualify Opp,391,0.0,0
406474,2024-08-30,2. Qualify Opp,2. Qualify Opp,419,0.0,0
406474,2024-10-04,2. Qualify Opp,2. Qualify Opp,454,0.0,0
406474,2024-11-01,2. Qualify Opp,2. Qualify Opp,482,0.0,0
406474,2024-11-29,2. Qualify Opp,2. Qualify Opp,510,0.0,0
406474,2025-01-03,2. Qualify Opp,2. Qualify Opp,545,0.0,0
406474,2025-01-31,2. Qualify Opp,2. Qualify Opp,573,0.0,0
406474,2025-02-28,2. Qualify Opp,2. Qualify Opp,601,0.0,0
406474,2025-04-07,2. Qualify Opp,2. Qualify Opp,639,1.0,0
406474,2025-05-02,2. Qualify Opp,2. Qualify Opp,664,0.0,0
406474,2025-05-30,2. Qualify Opp,2. Qualify Opp,692,0.0,0
406474,2025-07-04,2. Qualify Opp,2. Qualify Opp,727,0.0,0
406474,2025-08-01,2. Qualify Opp,2. Qualify Opp,755,0.0,0
406474,2025-08-29,2. Qualify Opp,2. Qualify Opp,783,0.0,0
406474,2025-10-03,2. Qualify Opp,2. Qualify Opp,818,0.0,0
406474,2025-10-31,2. Qualify Opp,2. Qualify Opp,846,0.0,0
406474,2025-11-28,2. Qualify Opp,2. Qualify Opp,874,0.0,0
406474,2026-01-05,2. Qualify Opp,2. Qualify Opp,912,1.0,0
406474,2026-01-30,2. Qualify Opp,2. Qualify Opp,937,0.0,0
406474,2026-02-27,2. Qualify Opp,2. Qualify Opp,965,0.0,0
406474,2026-04-10,2. Qualify Opp,2. Qualify Opp,1007,0.0,0
406840,2022-06-04,3. Develop Proposal,3. Develop Proposal,0,0.0,1
406840,2022-07-09,3. Develop Proposal,3. Develop Proposal,35,0.0,1
406840,2022-08-06,3. Develop Proposal,3. Develop Proposal,63,0.0,1
406840,2022-09-03,3. Develop Proposal,3. Develop Proposal,91,0.0,1
406840,2022-10-08,3. Develop Proposal,3. Develop Proposal,126,0.0,1
406840,2022-11-05,3. Develop Proposal,3. Develop Proposal,154,0.0,1
406840,2022-12-03,3. Develop Proposal,3. Develop Proposal,182,0.0,1
406840,2023-01-07,3. Develop Proposal,4. Issue Proposal,217,0.0,0
406840,2023-02-04,4. Issue Proposal,4. Issue Proposal,0,0.0,0
406840,2023-03-04,4. Issue Proposal,4. Issue Proposal,28,0.0,0
406840,2023-04-08,4. Issue Proposal,5. Won,63,0.0,0
406929,2022-06-04,4. Issue Proposal,4. Issue Proposal,0,0.0,1
406929,2022-07-09,4. Issue Proposal,4. Issue Proposal,35,0.0,1
406929,2022-08-06,4. Issue Proposal,4. Issue Proposal,63,0.0,1
406929,2022-09-03,4. Issue Proposal,4. Issue Proposal,91,0.0,1
406929,2022-10-08,4. Issue Proposal,4. Issue Proposal,126,0.0,1
406929,2022-11-05,4. Issue Proposal,4. Issue Proposal,154,0.0,1
406929,2022-12-03,4. Issue Proposal,4. Issue Proposal,182,0.0,1
406929,2023-01-07,4. Issue Proposal,4. Issue Proposal,217,0.0,1
406929,2023-02-04,4. Issue Proposal,4. Issue Proposal,245,0.0,1
406929,2023-03-04,4. Issue Proposal,4. Issue Proposal,273,0.0,1
406929,2023-04-08,4. Issue Proposal,4. Issue Proposal,308,0.0,1
406929,2023-05-06,4. Issue Proposal,4. Issue Proposal,336,0.0,1
406929,2023-06-03,4. Issue Proposal,4. Issue Proposal,364,0.0,1
406929,2023-07-08,4. Issue Proposal,4. Issue Proposal,399,0.0,1
406929,2023-08-05,4. Issue Proposal,4. Issue Proposal,427,0.0,1
406929,2023-09-02,4. Issue Proposal,4. Issue Proposal,455,0.0,1
406929,2023-10-07,4. Issue Proposal,7. Abandoned,490,0.0,1
408791,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
408791,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
408791,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
408791,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
408791,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
408791,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,0
408791,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,0
408791,2023-01-07,1. Identify Opp,7. Abandoned,217,0.0,0
412119,2022-06-04,1. Identify Opp,7. Abandoned,0,0.0,0
413645,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
413645,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
413645,2022-08-06,1. Identify Opp,7. Abandoned,63,0.0,0
413722,2022-06-04,4. Issue Proposal,4. Issue Proposal,0,0.0,0
413722,2022-07-09,4. Issue Proposal,4. Issue Proposal,35,0.0,0
413722,2022-08-06,4. Issue Proposal,7. Abandoned,63,0.0,0
413855,2022-06-04,2. Qualify Opp,7. Abandoned,0,0.0,0
414159,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
414159,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
414159,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
414159,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
414159,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
414159,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
414159,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
414159,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
414159,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
414159,2023-03-04,2. Qualify Opp,3. Develop Proposal,273,0.0,0
414159,2023-04-08,3. Develop Proposal,3. Develop Proposal,0,0.0,0
414159,2023-05-06,3. Develop Proposal,3. Develop Proposal,28,0.0,0
414159,2023-06-03,3. Develop Proposal,5. Won,56,0.0,1
414431,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
414431,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
414431,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
414431,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
414431,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
414431,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
414431,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
414431,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
414431,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
414431,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,1
414431,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,1
414431,2023-05-06,2. Qualify Opp,4. Issue Proposal,336,0.0,1
414431,2023-06-03,4. Issue Proposal,4. Issue Proposal,0,0.0,1
414431,2023-07-08,4. Issue Proposal,4. Issue Proposal,35,0.0,1
414431,2023-08-05,4. Issue Proposal,5. Won,63,0.0,0
414742,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
414742,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
414742,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
414742,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
414742,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
414742,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,0
414742,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,0
414742,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,0
414742,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,0
414742,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,0
414742,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,0
414742,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,0
414742,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,0
414742,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,0
414742,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,0
414742,2023-09-02,1. Identify Opp,2. Qualify Opp,455,0.0,0
414742,2023-10-07,2. Qualify Opp,2. Qualify Opp,0,0.0,0
414742,2023-11-04,2. Qualify Opp,2. Qualify Opp,28,0.0,0
414742,2023-12-02,2. Qualify Opp,2. Qualify Opp,56,0.0,0
414742,2024-01-06,2. Qualify Opp,2. Qualify Opp,91,0.0,0
414742,2024-02-03,2. Qualify Opp,2. Qualify Opp,119,0.0,0
414742,2024-03-02,2. Qualify Opp,2. Qualify Opp,147,0.0,0
414742,2024-04-05,2. Qualify Opp,2. Qualify Opp,181,0.0,0
414742,2024-05-03,2. Qualify Opp,2. Qualify Opp,209,0.0,0
414742,2024-05-31,2. Qualify Opp,2. Qualify Opp,237,0.0,0
414742,2024-07-05,2. Qualify Opp,2. Qualify Opp,272,0.0,0
414742,2024-08-02,2. Qualify Opp,2. Qualify Opp,300,0.0,0
414742,2024-08-30,2. Qualify Opp,2. Qualify Opp,328,0.0,0
414742,2024-10-04,2. Qualify Opp,2. Qualify Opp,363,0.0,0
414742,2024-11-01,2. Qualify Opp,2. Qualify Opp,391,0.0,0
414742,2024-11-29,2. Qualify Opp,2. Qualify Opp,419,0.0,0
414742,2025-01-03,2. Qualify Opp,2. Qualify Opp,454,0.0,0
414742,2025-01-31,2. Qualify Opp,2. Qualify Opp,482,0.0,0
414742,2025-02-28,2. Qualify Opp,2. Qualify Opp,510,0.0,0
414742,2025-04-07,2. Qualify Opp,2. Qualify Opp,548,1.0,0
414742,2025-05-02,2. Qualify Opp,2. Qualify Opp,573,0.0,0
414742,2025-05-30,2. Qualify Opp,2. Qualify Opp,601,0.0,0
414742,2025-07-04,2. Qualify Opp,2. Qualify Opp,636,0.0,0
414742,2025-08-01,2. Qualify Opp,2. Qualify Opp,664,0.0,0
414742,2025-08-29,2. Qualify Opp,2. Qualify Opp,692,0.0,0
414742,2025-10-03,2. Qualify Opp,2. Qualify Opp,727,0.0,0
414742,2025-10-31,2. Qualify Opp,2. Qualify Opp,755,0.0,0
414742,2025-11-28,2. Qualify Opp,2. Qualify Opp,783,0.0,0
414742,2026-01-05,2. Qualify Opp,2. Qualify Opp,821,1.0,0
414742,2026-01-30,2. Qualify Opp,2. Qualify Opp,846,0.0,0
414742,2026-02-27,2. Qualify Opp,2. Qualify Opp,874,0.0,0
414742,2026-04-10,2. Qualify Opp,2. Qualify Opp,916,0.0,0
414857,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
414857,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
414857,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
414857,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
414857,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
414857,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
414857,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
414857,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
414857,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
414857,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
414857,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
414857,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
414857,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
414857,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
414857,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
414857,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
414857,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,0
414857,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,0
414857,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,0
414857,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,0
414857,2024-02-03,2. Qualify Opp,2. Qualify Opp,609,0.0,0
414857,2024-03-02,2. Qualify Opp,2. Qualify Opp,637,0.0,0
414857,2024-04-05,2. Qualify Opp,2. Qualify Opp,671,0.0,0
414857,2024-05-03,2. Qualify Opp,2. Qualify Opp,699,0.0,0
414857,2024-05-31,2. Qualify Opp,2. Qualify Opp,727,0.0,0
414857,2024-07-05,2. Qualify Opp,2. Qualify Opp,762,0.0,0
414857,2024-08-02,2. Qualify Opp,2. Qualify Opp,790,0.0,0
414857,2024-08-30,2. Qualify Opp,2. Qualify Opp,818,0.0,0
414857,2024-10-04,2. Qualify Opp,2. Qualify Opp,853,0.0,0
414857,2024-11-01,2. Qualify Opp,2. Qualify Opp,881,0.0,0
414857,2024-11-29,2. Qualify Opp,2. Qualify Opp,909,0.0,0
414857,2025-01-03,2. Qualify Opp,2. Qualify Opp,944,0.0,0
414857,2025-01-31,2. Qualify Opp,2. Qualify Opp,972,0.0,0
414857,2025-02-28,2. Qualify Opp,2. Qualify Opp,1000,0.0,0
414857,2025-04-07,2. Qualify Opp,2. Qualify Opp,1038,2.0,0
414857,2025-05-02,2. Qualify Opp,2. Qualify Opp,1063,0.0,0
414857,2025-05-30,2. Qualify Opp,2. Qualify Opp,1091,0.0,0
414857,2025-07-04,2. Qualify Opp,2. Qualify Opp,1126,0.0,0
414857,2025-08-01,2. Qualify Opp,2. Qualify Opp,1154,0.0,0
414857,2025-08-29,2. Qualify Opp,2. Qualify Opp,1182,0.0,0
414857,2025-10-03,2. Qualify Opp,2. Qualify Opp,1217,0.0,0
414857,2025-10-31,2. Qualify Opp,2. Qualify Opp,1245,0.0,0
414857,2025-11-28,2. Qualify Opp,2. Qualify Opp,1273,0.0,0
414857,2026-01-05,2. Qualify Opp,2. Qualify Opp,1311,2.0,0
414857,2026-01-30,2. Qualify Opp,2. Qualify Opp,1336,0.0,0
414857,2026-02-27,2. Qualify Opp,2. Qualify Opp,1364,0.0,0
414857,2026-04-10,2. Qualify Opp,2. Qualify Opp,1406,0.0,0
414988,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
414988,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
414988,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
414988,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
414988,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
414988,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
414988,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
414988,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
414988,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
414988,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
414988,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
414988,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
414988,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
414988,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
414988,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
414988,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
414988,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,0
414988,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,0
414988,2023-12-02,2. Qualify Opp,3. Develop Proposal,546,0.0,0
414988,2024-01-06,3. Develop Proposal,3. Develop Proposal,0,0.0,0
414988,2024-02-03,3. Develop Proposal,3. Develop Proposal,28,0.0,0
414988,2024-03-02,3. Develop Proposal,3. Develop Proposal,56,0.0,0
414988,2024-04-05,3. Develop Proposal,3. Develop Proposal,90,0.0,0
414988,2024-05-03,3. Develop Proposal,3. Develop Proposal,118,0.0,0
414988,2024-05-31,3. Develop Proposal,3. Develop Proposal,146,0.0,0
414988,2024-07-05,3. Develop Proposal,3. Develop Proposal,181,0.0,0
414988,2024-08-02,3. Develop Proposal,3. Develop Proposal,209,0.0,0
414988,2024-08-30,3. Develop Proposal,3. Develop Proposal,237,0.0,0
414988,2024-10-04,3. Develop Proposal,3. Develop Proposal,272,0.0,0
414988,2024-11-01,3. Develop Proposal,3. Develop Proposal,300,0.0,0
414988,2024-11-29,3. Develop Proposal,3. Develop Proposal,328,0.0,0
414988,2025-01-03,3. Develop Proposal,3. Develop Proposal,363,0.0,0
414988,2025-01-31,3. Develop Proposal,3. Develop Proposal,391,0.0,0
414988,2025-02-28,3. Develop Proposal,3. Develop Proposal,419,0.0,0
414988,2025-04-07,3. Develop Proposal,3. Develop Proposal,457,1.0,0
414988,2025-05-02,3. Develop Proposal,3. Develop Proposal,482,0.0,0
414988,2025-05-30,3. Develop Proposal,3. Develop Proposal,510,0.0,0
414988,2025-07-04,3. Develop Proposal,3. Develop Proposal,545,0.0,0
414988,2025-08-01,3. Develop Proposal,3. Develop Proposal,573,0.0,0
414988,2025-08-29,3. Develop Proposal,3. Develop Proposal,601,0.0,0
414988,2025-10-03,3. Develop Proposal,3. Develop Proposal,636,0.0,0
414988,2025-10-31,3. Develop Proposal,3. Develop Proposal,664,0.0,0
414988,2025-11-28,3. Develop Proposal,3. Develop Proposal,692,0.0,0
414988,2026-01-05,3. Develop Proposal,3. Develop Proposal,730,1.0,0
414988,2026-01-30,3. Develop Proposal,3. Develop Proposal,755,0.0,0
414988,2026-02-27,3. Develop Proposal,2. Qualify Opp,783,0.0,0
414988,2026-04-10,2. Qualify Opp,2. Qualify Opp,0,0.0,0
418333,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
418333,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
418333,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
418333,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
418333,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
418333,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
418333,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
418333,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
418333,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
418333,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
418333,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
418333,2023-05-06,2. Qualify Opp,7. Abandoned,336,0.0,0
427585,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
427585,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
427585,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
427585,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
427585,2022-10-08,2. Qualify Opp,5. Won,126,0.0,0
436991,2022-06-04,4. Issue Proposal,4. Issue Proposal,0,0.0,1
436991,2022-07-09,4. Issue Proposal,4. Issue Proposal,35,0.0,0
436991,2022-08-06,4. Issue Proposal,4. Issue Proposal,63,0.0,0
436991,2022-09-03,4. Issue Proposal,4. Issue Proposal,91,0.0,0
436991,2022-10-08,4. Issue Proposal,7. Abandoned,126,0.0,0
437980,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
437980,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
437980,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
437980,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
437980,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
437980,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
437980,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
437980,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
437980,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
437980,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
437980,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
437980,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
437980,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
437980,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
437980,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
437980,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
437980,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,0
437980,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,0
437980,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,0
437980,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,0
437980,2024-02-03,2. Qualify Opp,2. Qualify Opp,609,0.0,0
437980,2024-03-02,2. Qualify Opp,2. Qualify Opp,637,0.0,0
437980,2024-04-05,2. Qualify Opp,2. Qualify Opp,671,0.0,0
437980,2024-05-03,2. Qualify Opp,2. Qualify Opp,699,0.0,0
437980,2024-05-31,2. Qualify Opp,2. Qualify Opp,727,0.0,0
437980,2024-07-05,2. Qualify Opp,2. Qualify Opp,762,0.0,0
437980,2024-08-02,2. Qualify Opp,2. Qualify Opp,790,0.0,0
437980,2024-08-30,2. Qualify Opp,2. Qualify Opp,818,0.0,0
437980,2024-10-04,2. Qualify Opp,2. Qualify Opp,853,0.0,0
437980,2024-11-01,2. Qualify Opp,2. Qualify Opp,881,0.0,0
437980,2024-11-29,2. Qualify Opp,2. Qualify Opp,909,0.0,0
437980,2025-01-03,2. Qualify Opp,2. Qualify Opp,944,0.0,0
437980,2025-01-31,2. Qualify Opp,2. Qualify Opp,972,0.0,0
437980,2025-02-28,2. Qualify Opp,2. Qualify Opp,1000,0.0,0
437980,2025-04-07,2. Qualify Opp,2. Qualify Opp,1038,2.0,0
437980,2025-05-02,2. Qualify Opp,2. Qualify Opp,1063,0.0,0
437980,2025-05-30,2. Qualify Opp,2. Qualify Opp,1091,0.0,0
437980,2025-07-04,2. Qualify Opp,2. Qualify Opp,1126,0.0,0
437980,2025-08-01,2. Qualify Opp,2. Qualify Opp,1154,0.0,0
437980,2025-08-29,2. Qualify Opp,2. Qualify Opp,1182,0.0,0
437980,2025-10-03,2. Qualify Opp,2. Qualify Opp,1217,0.0,0
437980,2025-10-31,2. Qualify Opp,2. Qualify Opp,1245,0.0,0
437980,2025-11-28,2. Qualify Opp,2. Qualify Opp,1273,0.0,0
437980,2026-01-05,2. Qualify Opp,2. Qualify Opp,1311,2.0,0
437980,2026-01-30,2. Qualify Opp,2. Qualify Opp,1336,0.0,0
